order_id,customer_id,order_status,order_purchase_timestamp,customer_state,seller_state,product_category_name_english,items_count,price_sum,freight_value_sum,payments_count,payment_value_sum,payment_type_main,payment_installments_max,same_state_flag,purchase_month,purchase_dayofweek,purchase_hour,is_weekend,delivery_time_days,is_long_delivery
6b8f597844181710961184cee39a2aa4,ff792fe1772fd36b73b4ef17a42f7e6c,delivered,2017-10-25 11:11:48,RJ,SP,consoles_games,1.0,24.5,15.1,1.0,39.6,boleto,1.0,0,10,2,11,0,12.302881944444444,0
6ab7569ca759f8bc38432f315743fcd3,46402f6f38e465b425db684e5987718c,delivered,2017-10-25 11:12:59,SP,SP,cool_stuff,1.0,146.99,13.58,1.0,160.57,credit_card,3.0,1,10,2,11,0,2.145474537037037,0
cb803ef9c0e2f97215fed6bd31bdbd48,7938436cf9920e888ee599ba8d187e3d,delivered,2017-10-25 11:18:06,SP,SP,garden_tools,1.0,105.99,14.35,1.0,120.34,voucher,1.0,1,10,2,11,0,7.268391203703704,0
77ce8174ece613ac99bd6506f3d679d8,7024b77e0f63bfa361f87eb7e4d21b51,delivered,2017-10-25 11:19:57,SP,SP,perfumery,1.0,312.84,13.69,1.0,326.53,credit_card,8.0,1,10,2,11,0,9.418159722222224,0
071429b44ba39c70ea22550070670c00,0c7b234e8c2cb37488e4077f7369bbd7,delivered,2017-10-25 11:21:01,MG,RS,computers_accessories,1.0,105.0,28.11,1.0,133.11,credit_card,5.0,0,10,2,11,0,7.348460648148148,0
31725408e39733c6fbccf9559d25f0e4,6638d6c704daf2772787e6c5fdac4a3b,delivered,2017-10-25 11:42:39,MT,SP,cool_stuff,1.0,239.99,24.55,1.0,264.54,credit_card,5.0,0,10,2,11,0,15.331724537037037,0
d2dff3a34116ee2b8d30be3c765ac94e,d36963f1a06842eb57a96a1da29cd66f,delivered,2017-10-25 11:47:29,MG,SP,consoles_games,1.0,94.99,15.41,1.0,110.4,credit_card,1.0,0,10,2,11,0,13.138460648148149,0
e323604c8f7546deb59dee1db160e268,5dd037b7e50e7de06920eae973de87a2,delivered,2017-10-25 11:52:23,PR,SP,perfumery,1.0,84.99,15.35,1.0,100.34,debit_card,1.0,0,10,2,11,0,7.326377314814815,0
db67f190728e6864bcd380d96236677f,0b735f09f901e6fd1903f1e76b4269e6,delivered,2017-10-25 11:54:30,RJ,SP,computers_accessories,1.0,179.5,17.02,1.0,196.52,credit_card,2.0,0,10,2,11,0,14.39537037037037,0
fc5701b47c62ca3a3f7c2514cd5edc56,5a9602cc6ddcdb2b24f0472bc9efaac1,delivered,2017-10-25 12:18:10,SP,SP,toys,1.0,75.0,7.78,1.0,82.78,credit_card,5.0,1,10,2,12,0,2.2178472222222223,0
6d4836ff2cb88dc5916769bc7cbfaefc,285b02dd357a06f32b97e0e1491c2317,delivered,2017-10-25 12:21:05,SP,RJ,bed_bath_table,2.0,258.99,34.68,1.0,293.67,credit_card,8.0,0,10,2,12,0,9.161527777777778,0
84a1e5108acf2786feaa63a12cdf0c09,6b5f177df1eeee9358cffadc5b8c39c7,delivered,2017-10-25 12:23:46,BA,SP,stationery,1.0,99.0,19.93,1.0,118.93,boleto,1.0,0,10,2,12,0,13.31130787037037,0
ad27fd2d88f7a006c5629cab52082a8d,7b12b78707fde0cbf90aa13db59ebffe,delivered,2017-10-25 12:46:59,RJ,SP,watches_gifts,2.0,78.0,28.19,1.0,106.19,credit_card,5.0,0,10,2,12,0,9.396284722222225,0
d898dd2a514f62601dc99b7858023038,060feb3bc91804b596b106fa63834799,delivered,2017-10-25 12:58:48,RJ,SP,health_beauty,1.0,34.99,14.1,1.0,49.09,credit_card,4.0,0,10,2,12,0,9.218645833333332,0
155809b08fd56a13a541ff3ea4e9db2a,e11aed475839c1e87064601d864fe01c,delivered,2017-10-25 12:58:49,RJ,SP,health_beauty,1.0,58.99,16.66,1.0,75.65,credit_card,6.0,0,10,2,12,0,7.3089814814814815,0
6c6de9251e9be0fba786819778705796,c1a4802d6a1a6c5eac355f26af6f8f5e,delivered,2017-10-25 13:00:10,RJ,SP,sports_leisure,1.0,59.0,14.16,1.0,73.16,credit_card,1.0,0,10,2,13,0,13.231238425925929,0
d1e25e1fe0cdb8987cf35b0fbbea7211,4376e5c6b1b068c3f95f0756d5cd67e1,delivered,2017-10-25 13:04:13,RJ,SP,sports_leisure,1.0,31.49,15.1,1.0,46.59,credit_card,4.0,0,10,2,13,0,14.286354166666667,0
f32d6929db9c0600d0b70c698f45ed71,790a0cfd196ae3c697972ff8aa365feb,delivered,2017-10-25 13:05:03,SP,SP,garden_tools,1.0,59.9,13.44,1.0,73.34,boleto,1.0,1,10,2,13,0,10.043576388888887,0
733f13d4010ca0422b13297afec0871e,9499bb274ee28faed7cb67027a326406,delivered,2017-10-25 13:05:39,SP,SP,,1.0,85.0,14.2,1.0,99.2,boleto,1.0,1,10,2,13,0,7.326469907407407,0
bb1e5e5a7e290c28d800a04c53720095,8cfc802351f91163097e12fd2168b7b6,delivered,2017-10-25 13:15:38,RJ,SP,bed_bath_table,1.0,109.9,16.53,1.0,126.43,credit_card,8.0,0,10,2,13,0,12.252708333333333,0
28dc400a3035ba60273edf910c7c05f4,2ccb9ee4137ad183fc9df5261f3cb7de,delivered,2017-10-25 13:15:45,SP,SP,auto,1.0,25.99,8.72,1.0,34.71,credit_card,3.0,1,10,2,13,0,2.047083333333333,0
c039d465e2d9486915f6356a2660e66f,9aaad80a9eba88d21766074b44eeea1b,delivered,2017-10-25 13:27:07,RJ,SP,health_beauty,1.0,34.99,20.84,1.0,55.83,boleto,1.0,0,10,2,13,0,13.403888888888888,0
cf0ac4e12ad66c28302fc103670222fa,70ab5e994ea383619a19687837eedbbc,delivered,2017-10-25 13:32:46,SP,SP,telephony,1.0,25.99,7.78,1.0,33.77,boleto,1.0,1,10,2,13,0,2.9795717592592594,0
a395fd8fe6540a26c5b301e2607a1855,26ce62d227386d8c49486b5ed84f8b95,delivered,2017-10-25 13:32:55,SP,SP,health_beauty,1.0,89.0,14.23,1.0,103.23,credit_card,5.0,1,10,2,13,0,5.38425925925926,0
693d0d4622b8c4324e34ae71fe19a58f,9bf5369cd6c87944bc8586fca188efcf,delivered,2017-10-25 13:35:24,SP,SP,sports_leisure,1.0,19.0,9.34,1.0,28.34,boleto,1.0,1,10,2,13,0,9.0021875,0
ce5f7f7ad317c7433154353ccd683f5b,739ad04dbd001a664c854b570c40b07b,delivered,2017-10-25 13:39:20,SP,SP,drinks,1.0,45.0,9.27,1.0,54.27,credit_card,1.0,1,10,2,13,0,5.0468981481481485,0
8a690db6867c58d3ed896a9a2127746b,e88cc8cbff5f53b1b1e00812ee916642,delivered,2017-10-25 13:43:39,RS,PR,baby,1.0,110.0,18.02,1.0,128.02,credit_card,2.0,0,10,2,13,0,12.239652777777778,0
8366b292b2a97497953e0897d8fdec25,3b58dc51a9c854c2740b6d65ce88dbd1,delivered,2017-10-25 13:44:05,MG,SP,bed_bath_table,1.0,40.0,19.59,1.0,59.59,boleto,1.0,0,10,2,13,0,15.16505787037037,0
5a7b5740e46471f028be84f6424ca854,7f0d13232891b5b5facf3582456d8ebe,delivered,2017-10-25 13:44:07,MG,SP,kitchen_dining_laundry_garden_furniture,1.0,220.0,17.17,1.0,237.17,boleto,1.0,0,10,2,13,0,12.293541666666666,0
73d5596cd40ea2ece8accb9b4e5fc938,e3249491f80e1cdd4afbaf3bcc428862,delivered,2017-10-25 13:54:04,CE,SP,telephony,1.0,28.99,25.63,1.0,54.62,boleto,1.0,0,10,2,13,0,7.265775462962963,0
6b4a30b5616dfc8267ae9d39b34e3a26,83fd55588a80384e120381b6a7588acf,delivered,2017-10-25 14:00:27,MG,SP,cool_stuff,1.0,235.0,50.39,1.0,285.39,credit_card,2.0,0,10,2,14,0,7.253900462962963,0
42f0558cf0b5c9b1fa75df04ca0e901e,573e35a0db27b8a9cc744cd73c74f3d3,delivered,2017-10-25 14:09:16,PA,SP,perfumery,1.0,84.99,19.13,1.0,104.12,boleto,1.0,0,10,2,14,0,6.197465277777778,0
ac4d559cefc486f4ac59c17fc44f236c,8a0c73eb44dfbbf9bf1ccabe0516a620,delivered,2017-10-25 14:23:44,GO,SP,audio,1.0,89.0,15.37,1.0,104.37,credit_card,2.0,0,10,2,14,0,19.137905092592597,1
3dfbb4a1925fb940c975dc4c5855a7d2,ae8db3ad1465ebe372f722f5d3dd5739,delivered,2017-10-25 14:35:46,SP,RJ,sports_leisure,1.0,49.0,15.11,1.0,64.11,credit_card,1.0,0,10,2,14,0,12.122430555555557,0
0911bde30c594a8d02279916da2ece61,9610f21b66c3938400ad9f39014bf93b,delivered,2017-10-25 14:38:14,RJ,MG,baby,1.0,64.99,15.2,1.0,80.19,credit_card,1.0,0,10,2,14,0,7.24130787037037,0
fb1ff5a3430d6e656729b29ddb15a0ab,1a2ca44429aad2d0351da1b43d8050b3,delivered,2017-10-25 14:39:37,RJ,SP,audio,1.0,89.0,14.37,1.0,103.37,boleto,1.0,0,10,2,14,0,9.168148148148148,0
3d5857f4fdb1061d247dea2544782580,ceec04c1f9846950a467eee17ccdfb85,delivered,2017-10-25 14:58:48,SP,SP,sports_leisure,1.0,339.0,10.57,1.0,349.57,credit_card,3.0,1,10,2,14,0,2.1444328703703706,0
62e975f28aa68109d68f92298a9327ac,00ba767af52461bf567696d2a6d2909f,delivered,2017-10-25 14:58:58,MG,SP,cool_stuff,1.0,45.9,16.11,4.0,62.01,voucher,1.0,0,10,2,14,0,14.243425925925926,0
423a74bc335eb62b36ac17941c6eb309,a4d6b3356897a55042079b2be9f115d0,delivered,2017-10-25 14:59:58,RJ,SP,electronics,1.0,34.9,15.11,1.0,50.01,credit_card,5.0,0,10,2,14,0,9.252511574074074,0
9259e3d95a99a224c782530615463368,4a3ec2c7a1bdd3db6de82fb9bb52ed25,delivered,2017-10-25 15:04:49,ES,SP,sports_leisure,1.0,21.33,15.1,1.0,36.43,credit_card,1.0,0,10,2,15,0,13.079131944444445,0
89741980c62aa4ee1bedf37ae9d86c07,ed7f4cea352af04e330462bdc62de02c,delivered,2017-10-25 15:06:48,SP,SP,housewares,1.0,59.9,17.13,1.0,77.03,credit_card,1.0,1,10,2,15,0,5.218333333333334,0
90d36c9ade58b86290e2b48ca7348cc2,3eb2f427052bb599312cd03531c90469,delivered,2017-10-25 15:07:24,MG,SP,home_construction,1.0,660.45,25.11,1.0,685.56,credit_card,10.0,0,10,2,15,0,30.909525462962964,1
30fb68ec9b460ddad4e36bf5b4c457e4,a5f34beea57219eee3220430d5f2f9ba,delivered,2017-10-25 15:08:44,PB,SP,bed_bath_table,1.0,49.3,29.76,1.0,79.06,credit_card,3.0,0,10,2,15,0,10.10644675925926,0
1c4c5941a5469a3259096232a68c3e70,96939536022d45ecbcb1362dd130172d,delivered,2017-10-25 15:20:05,SC,PR,baby,1.0,130.0,18.16,1.0,148.16,credit_card,3.0,0,10,2,15,0,7.205254629629629,0
96284b020ae337bbc78a10ed82d5d24d,05210824bd5081b43f29e2ebe91dca02,delivered,2017-10-25 15:22:53,SP,PR,health_beauty,1.0,349.9,19.7,1.0,369.6,credit_card,6.0,0,10,2,15,0,7.353391203703704,0
02b9a87c19eb57b9ebaebb3a6850de9f,d339519755a16bc40e45c2491af7b918,delivered,2017-10-25 15:26:03,MG,SP,sports_leisure,1.0,97.0,17.93,1.0,114.93,credit_card,2.0,0,10,2,15,0,12.333530092592593,0
cd4264a49b0c7d241e0ba8e454586ec4,f5ec9d075724aa5e4ede6b3e8442440b,delivered,2017-10-25 15:27:48,SP,SP,perfumery,1.0,69.0,7.78,1.0,76.78,credit_card,3.0,1,10,2,15,0,1.8368171296296296,0
5e93017b6f1f803a8daebd361ac1f98f,7aa832bc19de6e6b6b4c4d5a13302469,delivered,2017-10-25 15:41:29,PR,SP,health_beauty,1.0,160.0,15.87,1.0,175.87,boleto,1.0,0,10,2,15,0,22.091261574074075,1
79600d8903faf815002622ab515263c4,b4e75503e84a8d6d68d2ca27d627f085,delivered,2017-10-25 15:45:05,SP,SP,furniture_decor,1.0,16.9,9.34,1.0,26.24,credit_card,2.0,1,10,2,15,0,4.911597222222222,0
e6a4c64b81f572a51ecc005e12ccb92d,ae0dbfbdb1e077e84389ab5bbeadb178,delivered,2017-10-25 15:59:34,SP,SP,cool_stuff,1.0,219.99,14.09,1.0,234.08,credit_card,2.0,1,10,2,15,0,2.003738425925926,0
53022ba8b7cdb370c2fbabfa7b943df1,4d23ff29fcdb87c4d4e7af75c8e3928e,delivered,2017-10-25 16:00:01,BA,SP,baby,1.0,243.0,20.94,1.0,263.94,,1.0,0,10,2,16,0,16.327164351851852,1
7a48f02683e86599fc3570c293fe4ca8,fc88a860a165a23886e3ed02e802c861,delivered,2017-10-25 16:03:05,SP,SC,watches_gifts,1.0,89.9,17.88,1.0,107.78,credit_card,1.0,0,10,2,16,0,7.200277777777778,0
c803c517b7b4203209bc317a912728e4,6ed1ed99e026664b097bfd6e34234f6b,delivered,2017-10-25 16:05:38,SP,SP,fashion_bags_accessories,1.0,48.0,7.78,1.0,55.78,boleto,1.0,1,10,2,16,0,5.0309027777777775,0
f73057ef32b68991b54f0ec78f235b90,57ce8808556a39e78349684303e69918,delivered,2017-10-25 16:07:23,RJ,MG,pet_shop,1.0,69.9,16.74,1.0,86.64,credit_card,8.0,0,10,2,16,0,7.275972222222222,0
01311f2795d8463a11f9422173687696,4292ad887342214c93ed734b90355ce8,delivered,2017-10-25 16:10:01,RJ,MG,garden_tools,1.0,89.99,38.47,1.0,128.46,boleto,1.0,0,10,2,16,0,13.113784722222222,0
adb6dd7e1e17a776182bc02f1385252d,297d8f453e4758854d285697a83b56cf,delivered,2017-10-25 16:22:29,PR,SC,sports_leisure,1.0,42.9,17.6,1.0,60.5,credit_card,6.0,0,10,2,16,0,13.14275462962963,0
e49a75711850aedf4206b050286373a1,5f311527c9f99f7ee2789c2e8cc3b343,delivered,2017-10-25 16:29:06,PI,BA,food_drink,1.0,215.56,21.91,1.0,237.47,credit_card,4.0,0,10,2,16,0,6.2524189814814815,0
4ab7de78c72f664992f3171d28974c87,7cd6bff8976273c486cb20ce0bf2a209,delivered,2017-10-25 16:29:45,SP,SP,furniture_decor,1.0,89.9,36.14,1.0,126.04,boleto,1.0,1,10,2,16,0,16.054189814814816,1
0d084d7d6f5d7b6a97582e1dc74dda2a,558de2f6863bf7588338479d614522a3,delivered,2017-10-25 16:33:09,SP,PR,pet_shop,1.0,24.0,16.11,1.0,40.11,credit_card,2.0,0,10,2,16,0,6.138796296296296,0
b096b46ef5b2eababa4ceafb529f4881,1fcaab1a7e0c3df486dc409ac3216123,delivered,2017-10-25 16:40:50,RJ,SP,housewares,1.0,43.0,17.6,1.0,60.6,credit_card,1.0,0,10,2,16,0,19.08189814814815,1
cc91ae24c277f0bfc31ff525577f8cd4,00a1edfeac0ce7adf9357b89c9659eb2,delivered,2017-10-25 16:47:49,GO,MG,consoles_games,1.0,99.99,12.83,1.0,112.82,credit_card,1.0,0,10,2,16,0,8.971597222222222,0
ab3a6663f21c1a36401300460d3c41cd,b79086625b8f919121046ffa84abfe7f,delivered,2017-10-25 16:51:50,PE,SP,toys,1.0,539.0,24.17,1.0,563.17,credit_card,4.0,0,10,2,16,0,37.15759259259259,1
2562ccbc8b82dce043c308d63e884370,082bd75ec981a16dbc59f045c923e48d,delivered,2017-10-25 16:52:00,DF,SP,housewares,1.0,40.5,19.84,1.0,60.34,boleto,1.0,0,10,2,16,0,13.064340277777776,0
